2024-01-30 15:18:17,242 INFO    StreamThr :24044 [internal.py:wandb_internal():86] W&B internal server running at pid: 24044, started at: 2024-01-30 15:18:17.242497
2024-01-30 15:18:57,575 DEBUG   HandlerThread:24044 [handler.py:handle_request():146] handle_request: status_report
2024-01-30 15:18:57,575 DEBUG   SenderThread:24044 [sender.py:send_request():409] send_request: status_report
2024-01-30 15:19:02,613 DEBUG   HandlerThread:24044 [handler.py:handle_request():146] handle_request: status_report
2024-01-30 15:19:02,614 DEBUG   SenderThread:24044 [sender.py:send_request():409] send_request: status_report
2024-01-30 15:19:07,652 DEBUG   HandlerThread:24044 [handler.py:handle_request():146] handle_request: status_report
2024-01-30 15:19:07,652 DEBUG   SenderThread:24044 [sender.py:send_request():409] send_request: status_report
2024-01-30 15:19:12,690 DEBUG   HandlerThread:24044 [handler.py:handle_request():146] handle_request: status_report
2024-01-30 15:19:12,691 DEBUG   SenderThread:24044 [sender.py:send_request():409] send_request: status_report
2024-01-30 15:19:17,341 DEBUG   SystemMonitor:24044 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-01-30 15:19:17,398 DEBUG   HandlerThread:24044 [handler.py:handle_request():146] handle_request: partial_history
2024-01-30 15:19:17,729 DEBUG   HandlerThread:24044 [handler.py:handle_request():146] handle_request: status_report
2024-01-30 15:19:17,729 DEBUG   SenderThread:24044 [sender.py:send_request():409] send_request: status_report
2024-01-30 15:19:22,767 DEBUG   HandlerThread:24044 [handler.py:handle_request():146] handle_request: status_report
2024-01-30 15:19:22,767 DEBUG   SenderThread:24044 [sender.py:send_request():409] send_request: status_report
2024-01-30 15:19:27,805 DEBUG   HandlerThread:24044 [handler.py:handle_request():146] handle_request: status_report
2024-01-30 15:19:27,806 DEBUG   SenderThread:24044 [sender.py:send_request():409] send_request: status_report
2024-01-30 15:19:32,844 DEBUG   HandlerThread:24044 [handler.py:handle_request():146] handle_request: status_report
2024-01-30 15:19:32,844 DEBUG   SenderThread:24044 [sender.py:send_request():409] send_request: status_report
2024-01-30 15:19:37,882 DEBUG   HandlerThread:24044 [handler.py:handle_request():146] handle_request: status_report
2024-01-30 15:19:37,883 DEBUG   SenderThread:24044 [sender.py:send_request():409] send_request: status_report
2024-01-30 15:19:42,921 DEBUG   HandlerThread:24044 [handler.py:handle_request():146] handle_request: status_report
2024-01-30 15:19:42,921 DEBUG   SenderThread:24044 [sender.py:send_request():409] send_request: status_report
2024-01-30 15:19:47,959 DEBUG   HandlerThread:24044 [handler.py:handle_request():146] handle_request: status_report
2024-01-30 15:19:47,959 DEBUG   SenderThread:24044 [sender.py:send_request():409] send_request: status_report
2024-01-30 15:19:52,997 DEBUG   HandlerThread:24044 [handler.py:handle_request():146] handle_request: status_report
2024-01-30 15:19:52,998 DEBUG   SenderThread:24044 [sender.py:send_request():409] send_request: status_report
2024-01-30 15:19:54,736 DEBUG   HandlerThread:24044 [handler.py:handle_request():146] handle_request: partial_history
2024-01-30 15:19:58,036 DEBUG   HandlerThread:24044 [handler.py:handle_request():146] handle_request: status_report
2024-01-30 15:19:58,036 DEBUG   SenderThread:24044 [sender.py:send_request():409] send_request: status_report
2024-01-30 15:19:59,857 DEBUG   HandlerThread:24044 [handler.py:handle_request():146] handle_request: partial_history
2024-01-30 15:20:03,074 DEBUG   HandlerThread:24044 [handler.py:handle_request():146] handle_request: status_report
2024-01-30 15:20:03,075 DEBUG   SenderThread:24044 [sender.py:send_request():409] send_request: status_report
2024-01-30 15:20:08,113 DEBUG   HandlerThread:24044 [handler.py:handle_request():146] handle_request: status_report
2024-01-30 15:20:08,113 DEBUG   SenderThread:24044 [sender.py:send_request():409] send_request: status_report
2024-01-30 15:20:10,043 DEBUG   HandlerThread:24044 [handler.py:handle_request():146] handle_request: partial_history
2024-01-30 15:20:13,151 DEBUG   HandlerThread:24044 [handler.py:handle_request():146] handle_request: status_report
2024-01-30 15:20:13,151 DEBUG   SenderThread:24044 [sender.py:send_request():409] send_request: status_report
2024-01-30 15:20:18,189 DEBUG   HandlerThread:24044 [handler.py:handle_request():146] handle_request: status_report
2024-01-30 15:20:18,189 DEBUG   SenderThread:24044 [sender.py:send_request():409] send_request: status_report
2024-01-30 15:20:23,228 DEBUG   HandlerThread:24044 [handler.py:handle_request():146] handle_request: status_report
2024-01-30 15:20:23,228 DEBUG   SenderThread:24044 [sender.py:send_request():409] send_request: status_report
2024-01-30 15:20:28,266 DEBUG   HandlerThread:24044 [handler.py:handle_request():146] handle_request: status_report
2024-01-30 15:20:28,267 DEBUG   SenderThread:24044 [sender.py:send_request():409] send_request: status_report
2024-01-30 15:20:33,305 DEBUG   HandlerThread:24044 [handler.py:handle_request():146] handle_request: status_report
2024-01-30 15:20:33,305 DEBUG   SenderThread:24044 [sender.py:send_request():409] send_request: status_report
2024-01-30 15:20:38,343 DEBUG   HandlerThread:24044 [handler.py:handle_request():146] handle_request: status_report
2024-01-30 15:20:38,343 DEBUG   SenderThread:24044 [sender.py:send_request():409] send_request: status_report
2024-01-30 15:20:43,381 DEBUG   HandlerThread:24044 [handler.py:handle_request():146] handle_request: status_report
2024-01-30 15:20:43,382 DEBUG   SenderThread:24044 [sender.py:send_request():409] send_request: status_report
2024-01-30 15:20:48,420 DEBUG   HandlerThread:24044 [handler.py:handle_request():146] handle_request: status_report
2024-01-30 15:20:48,420 DEBUG   SenderThread:24044 [sender.py:send_request():409] send_request: status_report
2024-01-30 15:20:53,458 DEBUG   HandlerThread:24044 [handler.py:handle_request():146] handle_request: status_report
2024-01-30 15:20:53,458 DEBUG   SenderThread:24044 [sender.py:send_request():409] send_request: status_report
2024-01-30 15:20:58,497 DEBUG   HandlerThread:24044 [handler.py:handle_request():146] handle_request: status_report
2024-01-30 15:20:58,497 DEBUG   SenderThread:24044 [sender.py:send_request():409] send_request: status_report
2024-01-30 15:21:03,535 DEBUG   HandlerThread:24044 [handler.py:handle_request():146] handle_request: status_report
2024-01-30 15:21:03,535 DEBUG   SenderThread:24044 [sender.py:send_request():409] send_request: status_report
2024-01-30 15:21:08,573 DEBUG   HandlerThread:24044 [handler.py:handle_request():146] handle_request: status_report
2024-01-30 15:21:08,574 DEBUG   SenderThread:24044 [sender.py:send_request():409] send_request: status_report
2024-01-30 15:21:13,612 DEBUG   HandlerThread:24044 [handler.py:handle_request():146] handle_request: status_report
2024-01-30 15:21:13,612 DEBUG   SenderThread:24044 [sender.py:send_request():409] send_request: status_report
2024-01-30 15:21:18,650 DEBUG   HandlerThread:24044 [handler.py:handle_request():146] handle_request: status_report
2024-01-30 15:21:18,650 DEBUG   SenderThread:24044 [sender.py:send_request():409] send_request: status_report
2024-01-30 15:21:23,689 DEBUG   HandlerThread:24044 [handler.py:handle_request():146] handle_request: status_report
2024-01-30 15:21:23,689 DEBUG   SenderThread:24044 [sender.py:send_request():409] send_request: status_report
2024-01-30 15:21:28,727 DEBUG   HandlerThread:24044 [handler.py:handle_request():146] handle_request: status_report
2024-01-30 15:21:28,728 DEBUG   SenderThread:24044 [sender.py:send_request():409] send_request: status_report
2024-01-30 15:21:33,765 DEBUG   HandlerThread:24044 [handler.py:handle_request():146] handle_request: status_report
2024-01-30 15:21:33,766 DEBUG   SenderThread:24044 [sender.py:send_request():409] send_request: status_report
2024-01-30 15:21:38,804 DEBUG   HandlerThread:24044 [handler.py:handle_request():146] handle_request: status_report
2024-01-30 15:21:38,804 DEBUG   SenderThread:24044 [sender.py:send_request():409] send_request: status_report
2024-01-30 15:21:43,842 DEBUG   HandlerThread:24044 [handler.py:handle_request():146] handle_request: status_report
2024-01-30 15:21:43,843 DEBUG   SenderThread:24044 [sender.py:send_request():409] send_request: status_report
2024-01-30 15:21:48,881 DEBUG   HandlerThread:24044 [handler.py:handle_request():146] handle_request: status_report
2024-01-30 15:21:48,881 DEBUG   SenderThread:24044 [sender.py:send_request():409] send_request: status_report
2024-01-30 15:21:53,919 DEBUG   HandlerThread:24044 [handler.py:handle_request():146] handle_request: status_report
2024-01-30 15:21:53,920 DEBUG   SenderThread:24044 [sender.py:send_request():409] send_request: status_report
2024-01-30 15:21:58,957 DEBUG   HandlerThread:24044 [handler.py:handle_request():146] handle_request: status_report
2024-01-30 15:21:58,958 DEBUG   SenderThread:24044 [sender.py:send_request():409] send_request: status_report
2024-01-30 15:22:03,996 DEBUG   HandlerThread:24044 [handler.py:handle_request():146] handle_request: status_report
2024-01-30 15:22:03,996 DEBUG   SenderThread:24044 [sender.py:send_request():409] send_request: status_report
2024-01-30 15:22:09,037 DEBUG   HandlerThread:24044 [handler.py:handle_request():146] handle_request: status_report
2024-01-30 15:22:09,037 DEBUG   SenderThread:24044 [sender.py:send_request():409] send_request: status_report
2024-01-30 15:22:14,073 DEBUG   HandlerThread:24044 [handler.py:handle_request():146] handle_request: status_report
2024-01-30 15:22:14,073 DEBUG   SenderThread:24044 [sender.py:send_request():409] send_request: status_report
